row_type,run_id,run_display_name,split,policy_name,policy_short_name,match_method,match_warnings,n_rows,all_five_blank_rows,all_five_blank_pct,rows_with_at_least_one_positive,rows_with_at_least_one_positive_pct,rows_with_no_valid_labels,rows_with_no_valid_labels_pct,total_valid_label_instances,total_possible_label_instances,valid_label_fraction,valid_label_count,macro_auroc,macro_auprc,micro_auroc,micro_auprc,macro_auroc_defined,macro_auprc_defined,micro_auroc_defined,micro_auprc_defined,macro_auroc_comparable,macro_auprc_comparable,micro_auroc_comparable,micro_auprc_comparable,comparability_note,label,n_valid,n_positive,n_negative,n_uncertain_raw,n_blank_raw,label_valid,auroc,auprc
label,full_ft_k20_seed2027,full_ft_k20,val,uone_blankzero,Policy D,dicom_id,,958,367,0.38308977035490605,521,0.5438413361169102,0,0.0,4790,4790,1.0,5,0.6979060536675616,0.3328646950630324,0.6919850603623949,0.33206268603341293,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Atelectasis,958,246,712,52,708,True,0.6692301543801955,0.36873154177523393
label,full_ft_k20_seed2027,full_ft_k20,val,uone_blankzero,Policy D,dicom_id,,958,367,0.38308977035490605,521,0.5438413361169102,0,0.0,4790,4790,1.0,5,0.6979060536675616,0.3328646950630324,0.6919850603623949,0.33206268603341293,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Cardiomegaly,958,234,724,29,661,True,0.6477074184256505,0.3329766451191668
label,full_ft_k20_seed2027,full_ft_k20,val,uone_blankzero,Policy D,dicom_id,,958,367,0.38308977035490605,521,0.5438413361169102,0,0.0,4790,4790,1.0,5,0.6979060536675616,0.3328646950630324,0.6919850603623949,0.33206268603341293,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Consolidation,958,76,882,24,855,True,0.6978010502446592,0.14652203467484703
label,full_ft_k20_seed2027,full_ft_k20,val,uone_blankzero,Policy D,dicom_id,,958,367,0.38308977035490605,521,0.5438413361169102,0,0.0,4790,4790,1.0,5,0.6979060536675616,0.3328646950630324,0.6919850603623949,0.33206268603341293,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Edema,958,191,767,60,669,True,0.7422063250441988,0.3613920733000725
label,full_ft_k20_seed2027,full_ft_k20,val,uone_blankzero,Policy D,dicom_id,,958,367,0.38308977035490605,521,0.5438413361169102,0,0.0,4790,4790,1.0,5,0.6979060536675616,0.3328646950630324,0.6919850603623949,0.33206268603341293,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Effusion,958,276,682,27,588,True,0.7325853202431043,0.4547011804458418
overall,full_ft_k20_seed2027,full_ft_k20,test,current_uzero_blankzero,Policy A,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,0,0.0,2980,2980,1.0,5,0.6250119794250082,0.3456382132961079,0.6539826536763705,0.3565865853486726,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,,,,,,,,,
label,full_ft_k20_seed2027,full_ft_k20,test,current_uzero_blankzero,Policy A,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,0,0.0,2980,2980,1.0,5,0.6250119794250082,0.3456382132961079,0.6539826536763705,0.3565865853486726,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Atelectasis,596,170,426,32,387,True,0.5924330295498481,0.3501723016806003
label,full_ft_k20_seed2027,full_ft_k20,test,current_uzero_blankzero,Policy A,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,0,0.0,2980,2980,1.0,5,0.6250119794250082,0.3456382132961079,0.6539826536763705,0.3565865853486726,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Cardiomegaly,596,159,437,13,370,True,0.5937711382640358,0.3353936963825382
label,full_ft_k20_seed2027,full_ft_k20,test,current_uzero_blankzero,Policy A,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,0,0.0,2980,2980,1.0,5,0.6250119794250082,0.3456382132961079,0.6539826536763705,0.3565865853486726,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Consolidation,596,56,540,10,509,True,0.5238756613756614,0.10716615252001539
label,full_ft_k20_seed2027,full_ft_k20,test,current_uzero_blankzero,Policy A,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,0,0.0,2980,2980,1.0,5,0.6250119794250082,0.3456382132961079,0.6539826536763705,0.3565865853486726,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Edema,596,128,468,44,345,True,0.732688969017094,0.400966380424696
label,full_ft_k20_seed2027,full_ft_k20,test,current_uzero_blankzero,Policy A,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,0,0.0,2980,2980,1.0,5,0.6250119794250082,0.3456382132961079,0.6539826536763705,0.3565865853486726,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Effusion,596,219,377,27,280,True,0.6822910989184017,0.5344925354726893
overall,full_ft_k20_seed2027,full_ft_k20,test,uignore_blankzero,Policy B,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,0,0.0,2854,2980,0.9577181208053691,5,0.6335186601159336,0.3701832655788993,0.6617371744359121,0.3791326479710323,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",,,,,,,,,
label,full_ft_k20_seed2027,full_ft_k20,test,uignore_blankzero,Policy B,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,0,0.0,2854,2980,0.9577181208053691,5,0.6335186601159336,0.3701832655788993,0.6617371744359121,0.3791326479710323,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Atelectasis,564,170,394,32,387,True,0.600522544042998,0.3728140330025267
label,full_ft_k20_seed2027,full_ft_k20,test,uignore_blankzero,Policy B,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,0,0.0,2854,2980,0.9577181208053691,5,0.6335186601159336,0.3701832655788993,0.6617371744359121,0.3791326479710323,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Cardiomegaly,583,159,424,13,370,True,0.5970837783315533,0.3451977013045421
label,full_ft_k20_seed2027,full_ft_k20,test,uignore_blankzero,Policy B,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,0,0.0,2854,2980,0.9577181208053691,5,0.6335186601159336,0.3701832655788993,0.6617371744359121,0.3791326479710323,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Consolidation,586,56,530,10,509,True,0.5271900269541779,0.10979573694598978
label,full_ft_k20_seed2027,full_ft_k20,test,uignore_blankzero,Policy B,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,0,0.0,2854,2980,0.9577181208053691,5,0.6335186601159336,0.3701832655788993,0.6617371744359121,0.3791326479710323,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Edema,552,128,424,44,345,True,0.7501289799528302,0.4637663673798473
label,full_ft_k20_seed2027,full_ft_k20,test,uignore_blankzero,Policy B,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,0,0.0,2854,2980,0.9577181208053691,5,0.6335186601159336,0.3701832655788993,0.6617371744359121,0.3791326479710323,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Effusion,569,219,350,27,280,True,0.6926679712981083,0.5593424892615906
overall,full_ft_k20_seed2027,full_ft_k20,test,uignore_blankignore,Policy C,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,150,0.2516778523489933,963,2980,0.3231543624161074,5,0.6558263035104173,0.8622143056522328,0.7390532964303456,0.8860336433719305,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",,,,,,,,,
label,full_ft_k20_seed2027,full_ft_k20,test,uignore_blankignore,Policy C,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,150,0.2516778523489933,963,2980,0.3231543624161074,5,0.6558263035104173,0.8622143056522328,0.7390532964303456,0.8860336433719305,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Atelectasis,177,170,7,32,387,True,0.604201680672269,0.9749980355559015
label,full_ft_k20_seed2027,full_ft_k20,test,uignore_blankignore,Policy C,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,150,0.2516778523489933,963,2980,0.3231543624161074,5,0.6558263035104173,0.8622143056522328,0.7390532964303456,0.8860336433719305,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Cardiomegaly,213,159,54,13,370,True,0.6696948520847891,0.8353392776514362
label,full_ft_k20_seed2027,full_ft_k20,test,uignore_blankignore,Policy C,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,150,0.2516778523489933,963,2980,0.3231543624161074,5,0.6558263035104173,0.8622143056522328,0.7390532964303456,0.8860336433719305,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Consolidation,77,56,21,10,509,True,0.5144557823129252,0.7690531201608892
label,full_ft_k20_seed2027,full_ft_k20,test,uignore_blankignore,Policy C,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,150,0.2516778523489933,963,2980,0.3231543624161074,5,0.6558263035104173,0.8622143056522328,0.7390532964303456,0.8860336433719305,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Edema,207,128,79,44,345,True,0.7941060126582279,0.8724917049042291
label,full_ft_k20_seed2027,full_ft_k20,test,uignore_blankignore,Policy C,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,150,0.2516778523489933,963,2980,0.3231543624161074,5,0.6558263035104173,0.8622143056522328,0.7390532964303456,0.8860336433719305,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Effusion,289,219,70,27,280,True,0.6966731898238747,0.8591893899887076
overall,full_ft_k20_seed2027,full_ft_k20,test,uone_blankzero,Policy D,dicom_id,,596,131,0.2197986577181208,440,0.738255033557047,0,0.0,2980,2980,1.0,5,0.6347830803619721,0.40120579209333196,0.6579221124461464,0.4140423700870211,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,,,,,,,,,
label,full_ft_k20_seed2027,full_ft_k20,test,uone_blankzero,Policy D,dicom_id,,596,131,0.2197986577181208,440,0.738255033557047,0,0.0,2980,2980,1.0,5,0.6347830803619721,0.40120579209333196,0.6579221124461464,0.4140423700870211,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Atelectasis,596,202,394,32,387,True,0.6010830778509323,0.4114924648405287
label,full_ft_k20_seed2027,full_ft_k20,test,uone_blankzero,Policy D,dicom_id,,596,131,0.2197986577181208,440,0.738255033557047,0,0.0,2980,2980,1.0,5,0.6347830803619721,0.40120579209333196,0.6579221124461464,0.4140423700870211,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Cardiomegaly,596,172,424,13,370,True,0.5976991004826677,0.3634900353330072
label,full_ft_k20_seed2027,full_ft_k20,test,uone_blankzero,Policy D,dicom_id,,596,131,0.2197986577181208,440,0.738255033557047,0,0.0,2980,2980,1.0,5,0.6347830803619721,0.40120579209333196,0.6579221124461464,0.4140423700870211,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Consolidation,596,66,530,10,509,True,0.5486563750714695,0.1311857356161204
label,full_ft_k20_seed2027,full_ft_k20,test,uone_blankzero,Policy D,dicom_id,,596,131,0.2197986577181208,440,0.738255033557047,0,0.0,2980,2980,1.0,5,0.6347830803619721,0.40120579209333196,0.6579221124461464,0.4140423700870211,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Edema,596,172,424,44,345,True,0.7352457218078104,0.5201194759333218
label,full_ft_k20_seed2027,full_ft_k20,test,uone_blankzero,Policy D,dicom_id,,596,131,0.2197986577181208,440,0.738255033557047,0,0.0,2980,2980,1.0,5,0.6347830803619721,0.40120579209333196,0.6579221124461464,0.4140423700870211,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Effusion,596,246,350,27,280,True,0.6912311265969803,0.5797412487436815
