epoch,train_loss,current_bce_loss,distill_loss,replay_loss,zero_residual_penalty,gate_mean,gate_std,raw_gate_mean,old_like_fraction,residual_norm_mean,val_macro_auroc
0,1.3382153701782227,0.6965054779052734,9.369437451823615e-06,0.6413874659538269,0.003130515882745385,0.10000001335144043,0.0,0.47689100646972654,1.0,1.3084211883544923,0.7187919820252964
1,1.3199635276794432,0.6774172987937928,7.580355484969914e-05,0.6419495611190796,0.005208440024405718,0.10000001335144043,0.0,0.47689100646972654,1.0,3.7022527465820314,0.7190223985369142
2,1.300822932243347,0.65685054063797,0.00026256590499542656,0.642687578201294,0.010222290240228176,0.10000001335144043,0.0,0.4768910217285156,1.0,6.599169555664062,0.7193247131984626
3,1.278802710533142,0.6327401852607727,0.0006683759582228959,0.6435331830978394,0.01860952192544937,0.10000001335144043,0.0,0.47689102935791017,1.0,10.01547802734375,0.7195634307777965
4,1.2559770774841308,0.6069219365119934,0.0014226422077044845,0.6444898223876954,0.03142677173018456,0.10000001335144043,0.0,0.4768910217285156,1.0,13.980612548828125,0.7196521293918663
5,1.2315641307830811,0.5783119368553161,0.0027071883119642736,0.6456497111320496,0.048952400386333465,0.10000001335144043,0.0,0.4768910217285156,1.0,18.54195263671875,0.7197671515926104
6,1.2102626752853394,0.5513380784988403,0.004639350391924381,0.6469083666801453,0.07376899707317353,0.10000001335144043,0.0,0.4768910140991211,1.0,23.37209033203125,0.7197712316730741
7,1.1904798851013183,0.5249112100601196,0.007390502691268921,0.6480964760780334,0.10081682968139648,0.10000001335144043,0.0,0.47689102935791017,1.0,28.514267578125,0.7197442596736457
8,1.1769186210632325,0.504534786939621,0.010668669685721397,0.6490052103996277,0.12709958040714264,0.10000001335144043,0.0,0.47689102935791017,1.0,33.342216796875,0.7197524303444576
9,1.165266707420349,0.4876900243759155,0.01408761191368103,0.6492287096977234,0.14260283386707306,0.10000001335144043,0.0,0.4768910217285156,1.0,37.4252841796875,0.7196496831777877
10,1.1584133138656616,0.47864643335342405,0.016425884827971457,0.6488289704322815,0.14512021136283876,0.10000001335144043,0.0,0.47689104461669923,1.0,39.885265625,0.7196920912662949
11,1.1530807743072509,0.47352452492713926,0.01792193567752838,0.6478762450218201,0.13758074390888214,0.10000001335144043,0.0,0.4768910369873047,1.0,41.269494140625,0.7197605854028215
12,1.149058359146118,0.4715699586868286,0.01855990919470787,0.6466442127227783,0.12284303623437881,0.10000001335144043,0.0,0.4768910598754883,1.0,41.7598310546875,0.7197058230093983
